CD_CLIENTE,CIDADE,DS_CNAE,DS_SEGMENTO,DS_SUBSEGMENTO,FAT_FAIXA_x,UF,PAIS_FMT,CLIENTE_DESDE,QTD_CONTRATACOES_12M,VLR_CONTRATACOES_12M,﻿NR_PROPOSTA,ITEM_PROPOSTA,DT_UPLOAD,HOSPEDAGEM,FAT_FAIXA_y,CD_PROD,QTD,MESES_BONIF,VL_PCT_DESC_TEMP,VL_PCT_DESCONTO,PRC_UNITARIO,VL_DESCONTO_TEMPORARIO,VL_TOTAL,VL_FULL,VL_DESCONTO
TFDFKD,SANTAROSADEVITERBO,Comercio atacadista de agua mineral,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Sem Informações de Faturamento,SP,BRASIL,2022-09-22,,,,,,,,,,,,,,,,,
TFCBRY,CAXIASDOSUL,Fabricacao de artefatos de material plastico para outros usos nao especificados anteriormente,MANUFATURA,METAL-MECANICO & PLASTICO,"Faixa 00 - Ate 4,5 M",RS,BRASIL,2018-10-26,,,,,,,,,,,,,,,,,
TFD555,GOIANIA,Comercio atacadista de pescados e frutos do mar,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Sem Informações de Faturamento,GO,BRASIL,2021-11-30,,,,,,,,,,,,,,,,,
TFDGKR,BELOHORIZONTE,Terminais rodoviarios e ferroviarios,SERVICOS,PROVEDOR SERVICOS,"Faixa 01 - De 4,5 M ate 7,5 M",MG,BRASIL,2022-10-31,2.0,"893,534087408713",AALNF4,1.0,2024-10-31,ON PREMISES,"Faixa 01 - De 4,5 M ate 7,5 M",7P63301002,4,0.0,0,0,"101,098565841102",0,"404,394263364409","404,394263364409",0
TFCX05,JUAZEIRODONORTE,Hoteis,HOSPITALITY,HOSPEDAGEM,Sem Informações de Faturamento,CE,BRASIL,2024-12-18,2.0,"980,289091910473",AALZCJ,7.0,2024-12-18,ON PREMISES,Sem Informações de Faturamento,CMV.001523,1,0.0,0,0,"60,9559318348365",0,"60,9559318348365","0,756694326225557",0
TFBOML,CAMPINAS,Hoteis,HOSPITALITY,HOSPEDAGEM,"Faixa 00 - Ate 4,5 M",SP,BRASIL,2003-08-28,,,,,,,,,,,,,,,,,
TFDGVJ,BETIM,"Transporte rodoviario de carga, exceto produtos perigosos e mudancas, intermunicipal, interestadual e internacional",LOGISTICA,TRANSPORTADOR,Sem Informações de Faturamento,MG,BRASIL,2022-11-25,5.0,"82455,3958745712",AAJSJG,8.0,2024-06-24,ON PREMISES,Sem Informações de Faturamento,2010095-6,"10,5",0.0,0,0,"172,454840804172",0,"1810,77793037249","1810,77582844381",0
TFCVVX,ARARAQUARA,"Lanchonetes, casas de cha, de sucos e similares",SERVICOS,VIAGENS,Sem Informações de Faturamento,SP,BRASIL,2021-04-30,,,,,,,,,,,,,,,,,
TFCRRX,BALNEARIOCAMBORIU,Servicos de entrega rapida,SERVICOS,UTILITIES,"Faixa 00 - Ate 4,5 M",SC,BRASIL,2020-09-29,,,,,,,,,,,,,,,,,
TFD598,RECIFE,"Confeccao de pecas do vestuario, exceto roupas intimas e as confeccionadas sob medida",MANUFATURA,TEXTIL & VESTUARIO,Sem Informações de Faturamento,PE,BRASIL,2021-11-30,2.0,"2880,86141566173",AAKSFZ,2.0,2024-07-18,ON PREMISES,Sem Informações de Faturamento,71A3301149,3,0.0,0,0,"12,0188282148826",0,"36,0564846446478","36,0564846446478",0
TFDGTN,TRESRIOS,Fabricacao de estruturas metalicas,MANUFATURA,BENS DE CAPITAL,Faixa 04 - De 25 M ate 35 M,RJ,BRASIL,2022-11-21,1.0,"1990,02200082586",AAMMGI,1.0,2025-03-05,ON PREMISES,Faixa 04 - De 25 M ate 35 M,1M13301059,1,0.0,0,0,"1648,2189698124",0,"1648,2189698124","0,00420385736791976",0
TFCX76,PURMAMARCA,PESSOA FISICA (SEM CNAE),HOSPITALITY,HOSPEDAGEM,Sem Informações de Faturamento,JU,ARGENTINA,2021-06-20,,,,,,,,,,,,,,,,,
TFDH35,SAOPAULO,Servicos combinados de escritorio e apoio administrativo,SERVICOS,PROVEDOR SERVICOS,Faixa 04 - De 25 M ate 35 M,SP,BRASIL,2022-11-30,,,,,,,,,,,,,,,,,
TFDFR2,BOAVISTA,Comercio a varejo de pecas e acessorios novos para veiculos automotores,VAREJO,CONCESSIONARIA DE VEICULOS,Sem Informações de Faturamento,RR,BRASIL,2022-09-29,5.0,"25993,1857808873",AAJUHN,1.0,2024-03-04,ON PREMISES,Sem Informações de Faturamento,0113301092,10,0.0,0,"16,815429471679","807,695523813159",0,"8076,95523813159","13461,5920635527","5384,63682542106"
TFCXX7,PETROLINA,Hoteis,HOSPITALITY,HOSPEDAGEM,Sem Informações de Faturamento,PE,BRASIL,2021-07-30,2.0,"349,542332427792",AAM553,3.0,2024-12-26,ON PREMISES,Sem Informações de Faturamento,CMV.139747,1,0.0,0,"19,1065317371953","126,115721037593",0,"126,115721037593","231,212155235587","105,096434197994"
TFCTQ4,RIODEJANEIRO,Hoteis,HOSPITALITY,HOSPEDAGEM,Sem Informações de Faturamento,RJ,BRASIL,2020-12-29,,,,,,,,,,,,,,,,,
TFD796,COLATINA,Comercio varejista de produtos alimenticios em geral ou especializado em produtos alimenticios nao especificados anteriormente,VAREJO,SUPERMERCADO,Sem Informações de Faturamento,ES,BRASIL,2021-12-14,,,,,,,,,,,,,,,,,
TFCOXY,SERRA,Comercio atacadista de material eletrico,VAREJO,CONCESSIONARIA DE VEICULOS,Faixa 03 - De 15 M ate 25 M,ES,BRASIL,2020-03-26,,,,,,,,,,,,,,,,,
TFCXAV,PORTOALEGRE,Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgencias,SAUDE,HOSPITAIS,Faixa 06 - De 50 M ate 75 M,RS,BRASIL,2021-06-25,1.0,"833,599692914281",AAKTSD,1.0,2024-07-23,ON PREMISES,Faixa 06 - De 50 M ate 75 M,7T63301081,3,0.0,0,0,"259,298126310659",0,"777,894378931976","777,894378931976",0
TFDFSW,OUROFINO,Restaurantes e similares,SERVICOS,VIAGENS,Sem Informações de Faturamento,MG,BRASIL,2022-09-30,,,,,,,,,,,,,,,,,
TDCFH7,VILAVELHA,Ensino fundamental,EDUCACIONAL,BASICO,Sem Informações de Faturamento,ES,BRASIL,2021-07-06,,,,,,,,,,,,,,,,,
TFCGOQ,AVARE,Manutencao e reparacao de equipamentos e produtos nao especificados anteriormente,MANUFATURA,BENS DE CAPITAL,"Faixa 02 - De 7,5 M ate 15 M",SP,BRASIL,2019-04-30,1.0,"0,00840771473583952",,,,,,,,,,,,,,,
TFDGZL,VARZEAGRANDE,Hoteis,HOSPITALITY,HOSPEDAGEM,Sem Informações de Faturamento,MT,BRASIL,2022-11-30,2.0,"883,133744280479",AALN97,1.0,2024-10-25,ON PREMISES,Sem Informações de Faturamento,CMV.004720,16,0.0,0,0,"69,5318008653928",0,"1112,50881384629","1112,50881384629",0
TFCXDA,SANTABARBARADOESTE,Fabricacao de outros produtos de metal nao especificados anteriormente,MANUFATURA,BENS DE CAPITAL,Faixa 03 - De 15 M ate 25 M,SP,BRASIL,2021-06-29,2.0,"2884,48514071288",AAMDPZ,1.0,2025-01-20,ON PREMISES,Faixa 03 - De 15 M ate 25 M,1131001018-2,1,0.0,0,0,"1693,18342821967",0,"1693,18342821967","1693,18342821967",0
TFBZVR,ANAPOLIS,Hoteis,HOSPITALITY,HOSPEDAGEM,"Faixa 00 - Ate 4,5 M",GO,BRASIL,2018-06-05,,,,,,,,,,,,,,,,,
TFDGDI,PORTOALEGRE,Apart-hoteis,HOSPITALITY,HOSPEDAGEM,Sem Informações de Faturamento,RS,BRASIL,2022-10-21,,,,,,,,,,,,,,,,,
TFCYEC,BARCARENA,Comercio varejista de produtos alimenticios em geral ou especializado em produtos alimenticios nao especificados anteriormente,VAREJO,SUPERMERCADO,Sem Informações de Faturamento,PA,BRASIL,2021-08-17,3.0,"2692,19229698949",AALENW,1.0,2024-09-16,ON PREMISES,Sem Informações de Faturamento,1113301114,5,0.0,0,"21,3976340027116","46,2424310471174",0,"231,212155235587","470,916102354372","239,703947118785"
TFCK80,RIOBRANCO,"Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - supermercados",VAREJO,SUPERMERCADO,Sem Informações de Faturamento,AC,BRASIL,2017-10-11,,,,,,,,,,,,,,,,,
TFCXEZ,CAMPOSDOJORDAO,Hoteis,HOSPITALITY,HOSPEDAGEM,Sem Informações de Faturamento,SP,BRASIL,2020-02-10,1.0,"98,2063119719735",AALDJW,1.0,2024-09-12,ON PREMISES,Sem Informações de Faturamento,CMV.001725,2,0.0,0,"3,4681823285338","46,2844696207966",0,"92,5689392415931","100,892576830074","8,32363758848112"
TFDHQ0,PALMAS,Instalacao de maquinas e equipamentos industriais,CONSTRUCAO E PROJETOS,PROJETOS & SERVICOS ESPECIAIS,"Faixa 01 - De 4,5 M ate 7,5 M",TO,BRASIL,2022-12-28,1.0,"3238,20610736438",AAJRC8,3.0,2024-04-04,ON PREMISES,"Faixa 01 - De 4,5 M ate 7,5 M",71A3301355,40,0.0,0,0,"2,78295357756288",0,"111,318143102515","111,318143102515",0
TFCW66,RECIFE,Manutencao e reparacao de embarcacoes e estruturas flutuantes,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,"Faixa 02 - De 7,5 M ate 15 M",PE,BRASIL,2021-05-07,,,,,,,,,,,,,,,,,
TFD879,SAOPAULO,Atividade medica ambulatorial restrita a consultas,SAUDE,CENTROS CLINICOS,"Faixa 00 - Ate 4,5 M",SP,BRASIL,2021-12-17,,,,,,,,,,,,,,,,,
TFDH21,CORRENTINA,Servicos de agronomia e de consultoria …s atividades agricolas e pecuarias,SERVICOS,PROVEDOR SERVICOS,Faixa 03 - De 15 M ate 25 M,BA,BRASIL,2022-11-30,,,,,,,,,,,,,,,,,
TFDHQ1,RECIFE,"Aluguel de maquinas e equipamentos para construcao sem operador, exceto andaimes",SERVICOS,LOCAÇÃO,"Faixa 02 - De 7,5 M ate 15 M",PE,BRASIL,2022-12-28,2.0,"14287,4776781968",AAKYYD,2.0,2024-08-30,TOTVS CLOUD,"Faixa 02 - De 7,5 M ate 15 M",7T63301068,2,0.0,0,0,"180,44216980322",0,"360,88433960644","360,88433960644",0
TFD883,SAOPAULO,"Comercio atacadista de mercadorias em geral, sem predominancia de alimentos ou de insumos agropecuarios",DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Sem Informações de Faturamento,SP,BRASIL,2021-12-17,,,,,,,,,,,,,,,,,
TFDHMZ,ITACOATIARA,"Comercio atacadista de joias, relogios e bijuterias, inclusive pedras preciosas e semipreciosas lapidadas",DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,"Faixa 00 - Ate 4,5 M",AM,BRASIL,2022-12-23,,,,,,,,,,,,,,,,,
TFDHR5,GARANHUNS,Comercio varejista de materiais de construcao em geral,VAREJO,MATERIAL DE CONSTRUCAO,Sem Informações de Faturamento,PE,BRASIL,2022-12-29,3.0,"12077,6107524582",AALCZ5,1.0,2024-09-25,ON PREMISES,Sem Informações de Faturamento,2F66001342,1,0.0,0,0,"380,280937502021",0,"380,280937502021","0,00420385736791976",0
TFDGS7,BAURU,Comercio varejista de produtos alimenticios em geral ou especializado em produtos alimenticios nao especificados anteriormente,VAREJO,SUPERMERCADO,Sem Informações de Faturamento,SP,BRASIL,2022-11-18,2.0,"88,3062278705225",,,,,,,,,,,,,,,
TFCVED,OSASCO,Comercio varejista de artigos do vestuario e acessorios,VAREJO,MODA,Sem Informações de Faturamento,SP,BRASIL,2021-03-26,,,,,,,,,,,,,,,,,
TFCYFC,NATAL,Incorporacao de empreendimentos imobiliarios,CONSTRUCAO E PROJETOS,INCORPORADORAS,"Faixa 00 - Ate 4,5 M",RN,BRASIL,2021-08-19,,,,,,,,,,,,,,,,,
TFCXOF,CABA,PESSOA FISICA (SEM CNAE),HOSPITALITY,HOSPEDAGEM,Sem Informações de Faturamento,CF,ARGENTINA,2021-07-12,,,,,,,,,,,,,,,,,
TFDIM0,IGARAPE,"Servicos de usinagem, tornearia e solda",SERVICOS,PROVEDOR DE SERVICOS,Faixa 04 - De 25 M ate 35 M,MG,BRASIL,2023-02-15,3.0,"16846,8869363632",AAJUY3,3.0,2024-04-08,ON PREMISES,Faixa 04 - De 25 M ate 35 M,2010067-2,72,0.0,0,0,"81,7019679455205",0,"5882,54169207748","5882,54169207748",0
TFCG46,PALMEIRASDEGOIAS,Geracao de Energia Eletrica,SERVICOS,UTILITIES,Sem Informações de Faturamento,GO,BRASIL,2022-06-21,,,,,,,,,,,,,,,,,
TFCWGK,NOVAPRATA,Ensino fundamental,EDUCACIONAL,BASICO,"Faixa 02 - De 7,5 M ate 15 M",RS,BRASIL,2021-05-24,2.0,"2574,82059927717",AAKILU,1.0,2024-05-27,ON PREMISES,"Faixa 02 - De 7,5 M ate 15 M",1M13301105,1,0.0,0,0,"2477,21543890881",0,"2477,21543890881","0,00420385736791976",0
TFCVEG,BARUERI,Comercio varejista de artigos do vestuario e acessorios,VAREJO,MODA,Sem Informações de Faturamento,SP,BRASIL,2021-03-26,,,,,,,,,,,,,,,,,
TFCRW8,SAOPAULO,"Confeccao de pecas do vestuario, exceto roupas intimas e as confeccionadas sob medida",MANUFATURA,TEXTIL & VESTUARIO,"Faixa 00 - Ate 4,5 M",SP,BRASIL,2020-09-30,,,,,,,,,,,,,,,,,
TFD995,AGUASMORNAS,"Fabricacao de tintas, vernizes, esmaltes e lacas",MANUFATURA,QUIMICA & RECICLAGEM,Sem Informações de Faturamento,SC,BRASIL,2021-10-29,,,,,,,,,,,,,,,,,
TFDIRI,BAURU,Construcao de rodovias e ferrovias,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Faixa 09 - De 300 M ate 500 M,SP,BRASIL,2023-02-28,5.0,"12658,3610362642",AAKGJC,2.0,2024-05-29,TOTVS CLOUD,Faixa 09 - De 300 M ate 500 M,7T63301070,37,999.0,"11,7708006301753",0,"168,158498574158","1742,12053183963","6221,86444724386","6221,86444724386",0
TFCWJ5,GOIANIA,"Manutencao e reparacao de geradores, transformadores e motores eletricos",SERVICOS,PROVEDOR DE SERVICOS,Faixa 06 - De 50 M ate 75 M,GO,BRASIL,2021-05-27,,,,,,,,,,,,,,,,,
TFCVEO,SAOPAULO,Comercio varejista de artigos do vestuario e acessorios,VAREJO,MODA,Sem Informações de Faturamento,SP,BRASIL,2021-03-26,,,,,,,,,,,,,,,,,
TFCYLN,PARAGUACU,"Comercio atacadista de mercadorias em geral, com predominancia de produtos alimenticios",DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Sem Informações de Faturamento,MG,BRASIL,2023-07-18,3.0,"4850,38961181898",AAKWSR,1.0,2024-09-05,ON PREMISES,Sem Informações de Faturamento,1113401003-9,400,0.0,0,0,"1,58065037033783",0,"632,260148135132","457,37968162967",0
TFDIUJ,GOIANIA,Fabricacao de embalagens de material plastico,MANUFATURA,METAL-MECANICO & PLASTICO,Sem Informações de Faturamento,GO,BRASIL,2023-03-03,1.0,"148,740881391737",AAKMKA,1.0,2024-06-24,ON PREMISES,Sem Informações de Faturamento,AUT.02.000001,6,0.0,0,"0,723063467282199","23,5542128324544",0,"141,325276994726","143,797145127063","2,47186813233682"
TFDGWN,CURITIBA,Restaurantes e similares,SERVICOS,VIAGENS,Sem Informações de Faturamento,PR,BRASIL,2022-11-28,,,,,,,,,,,,,,,,,
TFCES8,SALVADOR,Preparacao de documentos e servicos especializados de apoio administrativo nao especificados anteriormente,SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,BA,BRASIL,2019-10-23,,,,,,,,,,,,,,,,,
TFCYO8,DUQUEDECAXIAS,Coleta de residuos perigosos,SERVICOS,PROVEDOR SERVICOS,Faixa 03 - De 15 M ate 25 M,RJ,BRASIL,2021-08-31,2.0,"9396,68058935738",AALNHM,1.0,2024-10-31,ON PREMISES,Faixa 03 - De 15 M ate 25 M,AUT.05.000943,1,0.0,0,0,"4059,54735219381",0,"4059,54735219381","4059,54735219381",0
TFDA48,FORTALEZA,"Confeccao de pecas do vestuario, exceto roupas intimas e as confeccionadas sob medida",MANUFATURA,TEXTIL & VESTUARIO,Sem Informações de Faturamento,CE,BRASIL,2021-12-28,,,,,,,,,,,,,,,,,
TFDI94,BARUERI,Holdings de instituicoes nao-financeiras,SERVICOS,OUTRAS ATIVIDADES DE SERVIÇOS FINANCEIRO,"Faixa 01 - De 4,5 M ate 7,5 M",SP,BRASIL,2023-01-24,8.0,"48084,0989214293",AAJQD1,4.0,2024-03-28,ON PREMISES,"Faixa 01 - De 4,5 M ate 7,5 M",7TA1001080,50,0.0,0,0,"1,91695895977141",0,"95,8479479885705","95,8479479885705",0
TFDJ68,SAOPAULO,Holdings de instituicoes nao-financeiras,SERVICOS,OUTRAS ATIVIDADES DE SERVIÇOS FINANCEIRO,Sem Informações de Faturamento,SP,BRASIL,2023-03-20,,,,,,,,,,,,,,,,,
TFCQTT,FORTALEZA,Comercio varejista de materiais de construcao nao especificados anteriormente,VAREJO,MATERIAL DE CONSTRUCAO,Sem Informações de Faturamento,CE,BRASIL,2020-07-31,,,,,,,,,,,,,,,,,
TFDABH,MANAUS,Manutencao e reparacao de outras maquinas e equipamentos para usos industriais nao especificados anteriormente,MANUFATURA,BENS DE CAPITAL,"Faixa 01 - De 4,5 M ate 7,5 M",AM,BRASIL,2022-01-04,,,,,,,,,,,,,,,,,
TFDID7,FORTALEZA,Comercio atacadista de cereais e leguminosas beneficiados,LOGISTICA,ATACADISTA E DISTRIBUIDOR,Faixa 03 - De 15 M ate 25 M,CE,BRASIL,2023-01-31,7.0,"81585,0796914055",AAKS04,3.0,2025-01-02,ON PREMISES,Faixa 03 - De 15 M ate 25 M,1113301178,9,0.0,0,"20,851132544882","52,548217098997",0,"472,933953890973","938,30096451969","465,367010628717"
TFCY74,MANGARATIBA,Aluguel de maquinas e equipamentos agricolas sem operador,SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,RJ,BRASIL,2008-07-31,,,,,,,,,,,,,,,,,
TFDJF7,BRASILIA,Comercio atacadista de produtos alimenticios em geral,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Sem Informações de Faturamento,DF,BRASIL,2023-03-29,,,,,,,,,,,,,,,,,
TFCY75,PARATI,Comercio varejista de produtos alimenticios em geral ou especializado em produtos alimenticios nao especificados anteriormente,VAREJO,SUPERMERCADO,Sem Informações de Faturamento,RJ,BRASIL,2008-07-31,,,,,,,,,,,,,,,,,
TFCDZH,SAOPAULO,Condominios prediais,HOSPITALITY,HOSPEDAGEM,Sem Informações de Faturamento,SP,BRASIL,2019-03-15,,,,,,,,,,,,,,,,,
TFDJFE,ARAGUAINA,Holdings de instituicoes nao-financeiras,SERVICOS,OUTRAS ATIVIDADES DE SERVIÇOS FINANCEIRO,Sem Informações de Faturamento,TO,BRASIL,2023-04-19,,,,,,,,,,,,,,,,,
TFDH10,VILAVELHA,Comercio varejista de produtos alimenticios em geral ou especializado em produtos alimenticios nao especificados anteriormente,VAREJO,SUPERMERCADO,Sem Informações de Faturamento,ES,BRASIL,2022-11-30,,,,,,,,,,,,,,,,,
TFCWE0,RECIFE,Construcao de edificios,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Faixa 11 - Acima de 850 M,PE,BRASIL,2021-05-18,2.0,"3802,16618484292",AALLFX,2.0,2024-10-31,ON PREMISES,Faixa 11 - Acima de 850 M,2F66001305,1,0.0,0,0,"1264,70526599445",0,"1264,70526599445",0,0
TFDJIH,BRASILIA,Desenvolvimento e licenciamento de programas de computador customizaveis,EDUCACIONAL,SUPERIOR,Faixa 08 - De 150 M ate 300 M,DF,BRASIL,2020-11-30,1.0,"1157,61620340406",AAMGB8,1.0,2025-02-27,TOTVS CLOUD,Faixa 08 - De 150 M ate 300 M,7T63301067,10,6.0,"4,20385736791976",0,"115,761620340406","115,761620340406","1157,61620340406","1157,61620340406",0
TFDHFC,RECIFE,Comercio atacadista de suprimentos para informatica,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Sem Informações de Faturamento,PE,BRASIL,2022-12-13,,,,,,,,,,,,,,,,,
TFCWEF,BELOHORIZONTE,Educacao infantil - creche,EDUCACIONAL,BASICO,"Faixa 01 - De 4,5 M ate 7,5 M",MG,BRASIL,2021-05-19,1.0,"3036,38311898792",AALAZ3,1.0,2024-08-30,ON PREMISES,"Faixa 01 - De 4,5 M ate 7,5 M",1M13301016,1,0.0,0,0,"150,771344500442",0,"150,771344500442","0,00420385736791976",0
TFCUFO,NOVOGAMA,Comercio atacadista de produtos alimenticios em geral,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Sem Informações de Faturamento,GO,BRASIL,2021-02-04,,,,,,,,,,,,,,,,,
TFDIDT,RIODEJANEIRO,Ensino medio,EDUCACIONAL,BASICO,Faixa 06 - De 50 M ate 75 M,RJ,BRASIL,2023-01-31,5.0,"27657,8376291509",AAKOXI,2.0,2024-06-28,ON PREMISES,Faixa 06 - De 50 M ate 75 M,1M13301017,1,0.0,0,0,"173,20733127303",0,"173,20733127303","0,00420385736791976",0
TFDHLU,RECIFE,"Lanchonetes, casas de cha, de sucos e similares",SERVICOS,VIAGENS,Sem Informações de Faturamento,PE,BRASIL,2022-12-22,,,,,,,,,,,,,,,,,
TFCZ18,PORTOSEGURO,Restaurantes e similares,SERVICOS,VIAGENS,Sem Informações de Faturamento,BA,BRASIL,2021-09-23,,,,,,,,,,,,,,,,,
TFCS77,FERNANDOPOLIS,"Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - supermercados",VAREJO,SUPERMERCADO,Sem Informações de Faturamento,SP,BRASIL,2020-10-14,,,,,,,,,,,,,,,,,
TEZMYJ,MARABA,PESSOA FISICA (SEM CNAE),EDUCACIONAL,EDUCACAO CONTINUADA,Sem Informações de Faturamento,PA,BRASIL,2013-07-08,,,,,,,,,,,,,,,,,
TFCRA5,SAOPAULO,"Comercio atacadista de artigos do vestuario e acessorios, exceto profissionais e de seguranca",DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Sem Informações de Faturamento,SP,BRASIL,2020-08-17,1.0,"633,849206220206",AALQKB,2.0,2024-11-11,ON PREMISES,Sem Informações de Faturamento,AUT.01.000749,1,999.0,"4,21268546839239",0,"606,898276634472","60,8172045416952","606,898276634472","606,898276634472",0
TFDIEL,CHAPECO,Comercio atacadista de equipamentos de informatica,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,"Faixa 00 - Ate 4,5 M",SC,BRASIL,2023-01-31,1.0,"9216,91103673303",AAMHQF,1.0,2025-02-05,TOTVS CLOUD,"Faixa 00 - Ate 4,5 M",7T63301071,1,0.0,0,0,"203,39943488943",0,"203,39943488943","203,39943488943",0
TFCHHI,BRASILIA,Comercio atacadista de medicamentos e drogas de uso humano,VAREJO,CONCESSIONARIA DE VEICULOS,Sem Informações de Faturamento,DF,BRASIL,2019-05-31,,,,,,,,,,,,,,,,,
TFDHUD,CARAPICUIBA,"Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados",VAREJO,SUPERMERCADO,Sem Informações de Faturamento,SP,BRASIL,2023-01-03,,,,,,,,,,,,,,,,,
TFCQFV,SAOPAULO,Comercio atacadista de embalagens,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Faixa 05 - De 35 M ate 50 M,SP,BRASIL,2020-07-13,,,,,,,,,,,,,,,,,
TFCUKG,GUARULHOS,Fabricacao de artefatos de borracha nao especificados anteriormente,MANUFATURA,METAL-MECANICO & PLASTICO,Faixa 03 - De 15 M ate 25 M,SP,BRASIL,2021-02-12,2.0,"2883,29544907776",AAJTIT,1.0,2024-03-14,ON PREMISES,Faixa 03 - De 15 M ate 25 M,7T63303009,1,0.0,0,0,"229,038760976372",0,"229,038760976372","229,038760976372",0
TFDAI9,PALHOCA,Fabricacao de moveis com predominancia de madeira,MANUFATURA,BENS DURAVEIS,"Faixa 01 - De 4,5 M ate 7,5 M",SC,BRASIL,2022-01-21,,,,,,,,,,,,,,,,,
TFCLET,SAOLUIS,Educacao superior - graduacao,EDUCACIONAL,SUPERIOR,"Faixa 00 - Ate 4,5 M",MA,BRASIL,2019-10-28,,,,,,,,,,,,,,,,,
TFBMP1,SAOPAULO,Comercio varejista de materiais de construcao nao especificados anteriormente,VAREJO,MATERIAL DE CONSTRUCAO,"Faixa 00 - Ate 4,5 M",SP,BRASIL,2013-10-24,,,,,,,,,,,,,,,,,
TFDIL5,SAOPAULO,Restaurantes e similares,SERVICOS,VIAGENS,Sem Informações de Faturamento,SP,BRASIL,2023-02-13,,,,,,,,,,,,,,,,,
TFCAU6,FORTALEZA,Educacao superior - pos-graduacao e extensao,EDUCACIONAL,SUPERIOR,Sem Informações de Faturamento,CE,BRASIL,2018-09-20,,,,,,,,,,,,,,,,,
TFDIRC,SANTABARBARADOESTE,Comercio varejista de bebidas,VAREJO,SUPERMERCADO,Sem Informações de Faturamento,SP,BRASIL,2023-02-28,,,,,,,,,,,,,,,,,
TFDJJN,ANAPOLIS,Gestao e administracao da propriedade imobiliaria*,CONSTRUCAO E PROJETOS,SHOPPING,Sem Informações de Faturamento,GO,BRASIL,2010-03-25,,,,,,,,,,,,,,,,,
TFDHUE,SAOPAULO,"Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados",VAREJO,SUPERMERCADO,Sem Informações de Faturamento,SP,BRASIL,2023-01-03,,,,,,,,,,,,,,,,,
TFCZ70,SANTOANDRE,Educacao profissional de nivel tecnico,EDUCACIONAL,SUPERIOR,Sem Informações de Faturamento,SP,BRASIL,2021-09-24,,,,,,,,,,,,,,,,,
TFCRGX,SAOPAULO,"Suporte tecnico, manutencao e outros servicos em tecnologia da informacao",SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,SP,BRASIL,2020-08-28,,,,,,,,,,,,,,,,,
TFCWNX,CABREUVA,Fabricacao de artefatos de material plastico para usos industriais,MANUFATURA,METAL-MECANICO & PLASTICO,Faixa 08 - De 150 M ate 300 M,SP,BRASIL,2021-06-02,,,,,,,,,,,,,,,,,
TFCI94,SAOPAULO,Servicos advocaticios,JURIDICO,ESCRITORIO DE ADVOCACIA,"Faixa 00 - Ate 4,5 M",SP,BRASIL,2019-06-28,1.0,"0,00420385736791976",AAMCUC,1.0,2025-01-16,ON PREMISES,"Faixa 00 - Ate 4,5 M",1133387003,1,0.0,0,"6,30578605187964","658,256802098348",0,"658,256802098348","774,421992746074","116,165190647727"
TFCQRY,RIBEIRAO,Fabricacao de alcool,AGROINDUSTRIA,SUCROENERGETICO,"Faixa 00 - Ate 4,5 M",PE,BRASIL,2020-07-31,,,,,,,,,,,,,,,,,
TFDIRF,SALVADOR,Comercio varejista de artigos de papelaria,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,Sem Informações de Faturamento,BA,BRASIL,2023-02-28,,,,,,,,,,,,,,,,,
TFDJT2,CASCAVEL,Hoteis,HOSPITALITY,HOSPEDAGEM,Sem Informações de Faturamento,PR,BRASIL,2023-04-25,1.0,"52,3632473748085",AAJXP8,1.0,2024-03-25,ON PREMISES,Sem Informações de Faturamento,CMV.001737,1,0.0,0,0,"46,2424310471174",0,"46,2424310471174","46,2424310471174",0
TFCVYG,GOIANESIA,"Comercio atacadista de mercadorias em geral, com predominancia de produtos alimenticios",DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Sem Informações de Faturamento,GO,BRASIL,2021-04-30,,,,,,,,,,,,,,,,,
TFCV77,VALINHOS,Imunizacao e controle de pragas urbanas,SERVICOS,PROVEDOR SERVICOS,"Faixa 00 - Ate 4,5 M",SP,BRASIL,2021-03-18,,,,,,,,,,,,,,,,,
